SNUMBER	STNAME	AREAL_NOR	AREAL_UTM3	GRAD_1085	GRAD_FELT	GRAD_ELV	HEIGHT_MIN	HEIGHT_10	HEIGHT_20	HEIGHT_30	HEIGHT_40	HEIGHT_50	HEIGHT_60	HEIGHT_70	HEIGHT_80	HEIGHT_90	HEIGHT_MAX	FELT_LE_KM	ELV_LE_KM	JORDBRUKPR	MYRPRO	EFF_MYR	EFF_SJO	SKOGPRO	BREPRO	SJOPRO	SNAUFJPRO	URBANPRO
004100001000	Stordalsvatn	130.610	130.610	34.92	0.00	36.93	51	89	251	441	583	681	764	864	931	1036	1294	23.07	29.44	3.11	1.05	0.00	6.68	24.81	0.00	10.60	57.52	0.00
001900086000	Øysæ	59.191	59.190	21.25	23.11	33.59	680	721	764	803	838	862	886	907	942	1002	1280	10.15	13.59	0.00	3.11	0.00	6.70	62.21	0.00	13.06	1.10	0.00
015600005000	Reinfosshei	2989.059	3160.320	9.56	0.00	11.07	37	292	461	611	698	773	855	941	1032	1142	1737	66.84	85.10	0.40	1.21	0.00	0.14	17.71	7.14	3.35	63.94	0.19
004200007000	Blådalsvatn	90.200	90.200	16.97	25.68	20.39	700	796	898	1000	1079	1156	1239	1336	1434	1531	1637	13.41	16.58	0.00	0.01	0.00	5.22	0.00	47.22	9.28	43.41	0.00
007500025000	Kolstad	34.900	34.900	78.07	37.26	76.92	528	762	865	977	1063	1132	1191	1244	1309	1385	1564	9.04	10.13	0.00	1.20	0.00	1.24	11.29	0.00	3.30	75.47	0.00
000200440000	Grønvatn	27.830	27.830	5.13	34.50	12.26	1272	1274	1298	1358	1396	1436	1482	1539	1609	1695	1963	7.48	8.24	0.00	0.00	0.00	12.58	0.00	0.00	20.10	72.97	0.00
015900007000	Dimdalen	10.670	10.670	213.52	47.30	202.73	25	214	446	618	778	919	1034	1090	1135	1172	1350	4.01	3.70	0.00	0.00	0.00	0.00	10.03	43.39	0.00	38.61	0.00
003000005000	Øvstabølstøl	57.620	57.620	17.09	32.49	31.26	520	679	743	793	828	855	886	915	945	991	1129	12.52	15.90	0.00	0.24	0.00	0.69	0.31	0.00	8.22	0.17	0.00
000200117000	Stai	8869.362	8932.210	1.97	14.07	4.19	258	655	730	785	839	895	954	1024	1114	1248	2170	161.30	256.37	2.11	8.11	0.00	0.07	40.67	0.01	2.89	37.00	0.10
002600025000	Regevik	1127.640	1127.640	9.78	29.02	10.54	69	608	695	755	807	853	899	941	1010	1103	1420	71.55	92.32	0.46	0.84	0.00	0.99	11.22	0.00	11.34	72.69	0.02
017400016000	Sirkelvatn	134.610	134.680	12.80	0.00	25.53	269	331	382	427	470	510	538	577	636	742	1399	16.07	11.87	0.00	2.07	0.00	0.26	18.88	0.97	10.21	58.91	0.00
015100003000	Hundålvatn	169.990	169.990	11.41	0.00	23.84	184	265	344	394	445	485	526	572	625	706	1161	21.40	26.18	0.00	1.14	0.00	5.06	13.07	0.00	10.14	69.54	0.00
016100001000	Ågnes	195.860	195.860	20.77	25.27	16.82	60	297	387	442	504	538	585	630	687	784	1186	22.33	32.10	0.02	0.83	0.00	34.10	11.64	1.92	10.74	58.06	0.00
001200027000	Øynevatn	27.290	27.290	-999.00	23.74	-999.00	458	483	556	611	663	705	735	762	785	810	894	6.31	-999.00	0.00	10.52	0.00	2.70	65.56	0.00	6.89	5.24	0.00
003100002000	Lysedalen	47.060	47.060	61.62	43.82	59.10	78	610	761	833	875	899	925	951	951	1013	1109	11.55	14.10	0.00	0.02	0.00	0.84	7.77	0.00	7.01	84.64	0.00
008300004000	Eldal	169.520	169.520	28.39	39.12	35.45	210	506	671	762	867	937	1000	1069	1133	1217	1502	19.58	32.21	0.86	1.09	0.00	1.16	16.78	1.03	7.63	71.60	0.00
002700001000	Helgå	18.250	18.250	-999.00	23.07	-999.00	17	96	116	130	144	164	179	198	215	237	307	8.77	-999.00	0.05	1.15	0.00	4.86	4.05	0.00	12.92	73.13	0.00
000200603000	Glåmos bru	797.951	861.320	3.94	11.19	9.87	639	709	753	780	808	842	874	904	956	1055	1572	43.24	70.47	1.22	9.73	0.00	5.85	32.05	0.00	12.44	35.81	0.04
011200009000	Måvatn	0.660	0.660	0.00	18.91	-4.92	274	276	276	278	280	282	285	288	291	300	328	0.85	0.61	0.00	22.73	0.00	453.46	59.09	0.00	19.70	0.00	0.00
008500005000	Sagefossen krv.	107.630	107.630	23.33	31.40	28.59	61	123	202	293	410	484	551	612	684	758	1117	15.99	24.23	1.08	2.33	0.00	12.62	30.75	0.00	16.04	44.18	0.00
000200614000	Rosten	1833.910	1833.910	8.73	7.53	13.16	319	675	900	1027	1108	1186	1263	1340	1431	1545	2207	72.86	102.35	3.21	2.05	0.00	0.02	21.57	0.36	1.44	67.60	0.10
000300007000	Sæbyvatn	94.480	94.480	6.99	0.00	8.06	47	70	84	99	106	115	122	134	145	163	227	9.37	15.07	12.65	2.23	0.00	1.65	80.75	0.00	2.32	0.00	0.19
000600021000	Sognsvannsbekken	11.360	11.360	-999.00	0.00	-999.00	167	185	206	221	253	281	299	325	360	401	492	5.78	-999.00	2.04	1.78	0.00	3.14	85.70	0.00	6.22	0.00	0.80
003500001000	Førre Bru	100.590	100.590	23.30	24.61	34.60	75	984	1055	1055	1058	1073	1086	1099	1114	1135	1251	18.07	32.05	0.00	0.00	0.00	0.14	1.12	0.00	30.35	68.13	0.02
017100005000	Draugselv	100.380	105.580	14.62	25.74	25.75	55	518	563	609	658	708	754	808	860	941	1269	17.73	27.00	0.00	0.60	0.00	0.92	1.32	0.00	6.17	89.07	0.00
007300008000	Dilma	133.520	133.520	67.27	28.30	52.62	360	1170	1319	1382	1430	1470	1511	1552	1598	1645	1777	19.38	19.96	0.00	0.02	0.00	0.26	6.50	0.31	5.86	86.80	0.01
005500009000	Svartavatn	37.220	37.220	294.23	33.74	230.71	619	636	716	763	806	836	871	922	996	1076	1331	7.61	0.86	0.00	0.30	0.00	8.48	3.44	0.00	12.60	80.76	0.00
000100056000	Verket	255.300	255.300	-999.00	0.00	-999.00	155	170	184	200	218	236	255	274	285	303	390	28.57	-999.00	1.88	7.92	0.00	5.67	78.68	0.00	10.93	0.00	0.06
031300007000	Øyersjø Søndre	57.880	67.330	-999.00	0.00	-999.00	269	279	290	300	313	324	337	356	382	411	498	9.35	-999.00	0.58	8.44	0.00	3.60	83.45	0.00	7.17	0.00	0.00
000200159000	Tessa	272.610	272.610	12.60	0.05	26.24	377	854	902	1013	1107	1227	1360	1462	1548	1680	2199	26.56	43.86	1.39	2.10	0.00	4.06	15.92	0.46	7.18	66.63	0.00
006900002000	Austbø	27.680	27.680	55.99	36.48	59.23	19	359	540	557	573	606	643	673	704	752	885	7.06	12.07	0.43	0.36	0.00	9.63	24.42	0.00	17.41	41.08	0.00
002100042000	Skyvatn	11.570	11.570	0.00	20.44	0.00	1090	1090	1090	1090	1094	1110	1128	1158	1191	1238	1401	5.74	5.22	0.00	0.26	0.00	37.70	0.00	0.00	38.29	61.45	0.00
015000002000	Tormodsvoll	6.280	6.280	36.84	55.71	82.35	22	79	162	258	359	465	535	604	684	763	1011	3.52	3.33	0.48	0.00	0.00	0.30	12.90	0.00	1.59	66.56	0.00
015100014000	Haustreis	133.680	133.680	10.43	0.00	13.23	299	440	486	520	547	571	608	652	696	795	1440	20.41	28.26	0.00	9.16	0.00	1.13	29.76	0.00	4.37	44.49	0.00
008000004000	Ullebøelv	8.310	8.310	59.66	37.31	70.14	335	519	580	610	634	661	695	732	771	805	886	5.65	5.88	0.00	0.12	0.00	1.21	9.99	0.00	3.37	78.94	0.00
001200167000	Svenkerud	3493.780	3493.780	-999.00	20.96	-999.00	180	750	899	985	1058	1122	1196	1279	1393	1535	1930	95.27	-999.00	1.81	6.01	0.00	0.32	27.68	1.15	6.88	52.18	0.19
003600032000	Lauvastøl	20.720	20.720	97.59	40.25	85.82	618	719	843	917	968	1044	1124	1193	1251	1295	1421	5.74	8.07	0.00	0.92	0.00	0.38	13.51	0.00	2.51	81.37	0.00
000200320000	Limosen	0.350	0.350	1.04	9.78	1.03	215	216	217	217	218	219	220	222	225	228	237	0.76	0.14	5.71	11.43	0.00	-999.00	80.00	0.00	0.00	0.00	0.00
002200005000	Austerhus	413.480	413.480	10.92	27.01	12.73	261	485	554	608	663	717	770	825	882	940	1160	46.85	69.35	0.66	4.93	0.00	0.63	40.55	0.00	7.41	41.89	0.02
007000013000	Målsetvatn	25.140	25.140	53.34	24.70	41.84	838	916	958	994	1027	1058	1085	1133	1224	1278	1408	6.40	8.76	0.00	2.07	0.00	6.04	0.44	0.00	12.49	85.00	0.00
007800003000	Bøyumselv	39.758	39.760	105.29	46.96	153.71	59	222	485	787	1030	1241	1364	1494	1580	1620	1731	10.68	6.10	0.10	0.33	0.00	0.16	18.31	43.66	0.30	30.81	0.00
001900054000	Eikhomkilen	1047.390	1047.390	6.22	24.90	10.60	188	337	521	612	671	721	763	808	867	944	1279	52.74	99.23	0.60	4.09	0.00	4.69	62.85	0.00	12.15	3.90	0.05
002200013000	Nåvatn	185.800	185.800	7.43	21.42	7.26	618	679	724	748	768	788	807	829	854	880	1008	21.80	33.38	0.00	4.21	0.00	2.84	2.34	0.00	15.09	74.76	0.00
019000001000	Tjuvskjer	7.997	8.000	85.91	53.49	89.42	7	247	313	345	372	406	450	484	553	615	960	6.18	7.24	0.00	8.25	0.00	0.55	55.00	0.00	2.90	29.00	0.00
023400007000	Rappesskaidi	45.760	45.760	-999.00	0.00	-999.00	297	345	357	366	376	383	390	401	413	433	492	8.61	-999.00	0.00	8.99	0.00	0.18	73.00	0.00	2.80	14.68	0.00
001500054000	Skrykken	449.480	449.480	1.91	8.93	3.54	1157	1203	1226	1243	1252	1266	1283	1302	1322	1356	1537	43.20	76.70	0.00	4.86	0.00	0.00	0.00	0.00	15.05	79.87	0.00
017400018000	Jernvatna	103.850	103.920	29.59	0.00	29.12	279	357	438	478	514	537	568	611	676	774	1399	14.81	17.76	0.00	1.20	0.00	0.18	11.10	1.25	8.95	68.46	0.00
014400005000	Kalvvatn 740	11.620	11.620	0.00	0.00	0.00	741	741	0	746	763	786	807	823	847	876	965	4.38	0.00	0.00	0.00	0.00	22.54	0.00	0.00	26.64	73.36	0.00
007200013000	Nyhellervatn	88.930	88.930	7.56	15.13	6.59	1438	1438	1438	1451	1468	1492	1519	1545	1569	1604	1761	13.63	18.87	0.00	0.00	0.00	23.58	0.00	0.10	30.15	69.75	0.00
019600010000	Strømsmo	1427.960	1542.270	3.58	0.00	7.14	70	491	538	595	659	733	820	891	973	1098	1656	75.73	119.27	0.03	3.75	0.00	5.05	15.77	0.48	10.11	65.46	0.00
001900093000	Årak	1.733	1.730	229.04	33.68	188.41	287	386	480	570	614	614	658	674	686	740	740	3.03	1.79	0.00	0.58	0.00	0.00	67.05	0.00	0.58	23.70	0.00
007500026000	Kringlevatn	20.710	20.710	87.00	40.21	82.20	674	792	927	1058	1138	1197	1240	1301	1356	1433	1564	7.20	7.91	0.00	0.29	0.00	3.51	3.57	0.00	5.26	81.36	0.00
001200143000	Ruud	765.730	765.730	17.59	23.60	18.10	599	995	1091	1128	1196	1277	1357	1448	1536	1632	1928	39.88	54.26	0.35	2.23	0.00	2.70	9.46	1.79	11.50	73.49	0.02
000200318000	Transjøen	5.420	5.420	-8.52	7.37	-7.10	169	181	195	204	207	208	207	209	207	211	226	3.03	1.41	3.69	1.11	0.00	1.77	53.14	0.00	2.40	0.00	2.03
014000002000	Salsvatn	431.900	431.900	4.96	59.00	6.61	9	9	88	155	216	270	333	406	485	569	763	38.66	46.26	0.08	2.80	0.00	10.60	27.61	0.00	13.95	43.82	0.00
008800016000	Hjelledøla	228.940	228.940	54.83	0.00	52.41	41	563	826	1048	1150	1255	1364	1459	1536	1619	1933	21.67	25.78	0.84	0.04	0.00	0.15	11.66	19.77	2.66	59.79	0.00
007400018000	Fornabu	53.127	53.130	61.65	26.37	64.07	401	693	838	941	1001	1054	1109	1160	1224	1280	1449	10.95	13.84	0.45	0.62	0.00	0.15	27.48	0.00	2.50	61.16	0.00
003500009000	Osali	22.460	22.460	39.89	37.46	45.76	643	707	746	789	828	871	908	971	1039	1099	1345	5.73	11.07	0.00	1.33	0.00	4.92	5.88	0.00	12.30	80.44	0.00
001200147000	Brautemotjern	59.100	59.100	-999.00	9.88	-999.00	763	815	836	848	858	875	909	965	1024	1077	1286	10.77	-999.00	4.04	24.65	0.00	0.16	51.68	0.00	1.73	11.88	0.08
004800005000	Reinsnosvatn	120.500	120.500	85.81	31.53	82.17	595	763	940	1060	1174	1232	1278	1325	1379	1442	1635	11.01	10.66	0.11	0.54	0.00	3.30	9.53	1.00	9.38	76.37	0.00
007000007000	Tistel	15.920	15.920	121.78	31.64	98.34	350	514	613	703	777	837	895	945	1016	1066	1151	6.43	7.25	2.70	0.88	0.00	0.01	45.85	0.00	0.50	46.55	0.00
001200158000	Sundvoll	2790.190	2790.190	-999.00	19.23	-999.00	308	624	802	860	908	958	1012	1082	1222	1396	1907	78.86	-999.00	3.80	9.14	0.00	0.99	36.01	0.01	8.08	31.92	0.11
012700011000	Veravatn	97.514	176.130	11.40	6.37	15.17	361	400	441	466	495	518	548	583	638	733	1215	21.46	27.83	0.36	20.68	0.00	3.65	33.54	0.00	4.76	25.09	0.01
000200215000	Øyer	11408.530	11408.530	2.87	17.87	4.56	174	694	863	956	1043	1130	1235	1350	1472	1637	2463	188.41	243.09	2.57	3.63	0.00	0.18	25.76	2.95	3.87	55.60	0.11
000200235000	Grimsmoen	627.050	627.050	5.74	15.47	12.52	690	832	920	961	1011	1065	1125	1187	1255	1366	1708	47.59	70.17	2.75	7.33	0.00	0.10	27.46	0.00	1.05	47.14	0.18
001600082000	Langhylsfoss	353.200	353.200	23.44	28.95	24.28	289	649	737	795	844	888	932	985	1049	1117	1536	28.02	38.27	1.12	6.55	0.00	0.75	59.78	0.00	5.79	17.56	0.00
003600029000	Midtre Grubbedalsvatn	13.104	13.100	33.68	33.64	30.75	1071	1142	1173	1202	1234	1267	1305	1348	1394	1484	1618	5.73	6.41	0.00	0.00	0.00	5.27	0.00	1.15	9.40	89.46	0.00
001900091000	Åbogtjønn ndf.	1.153	1.150	40.44	30.87	31.44	636	644	656	666	677	688	703	721	750	813	849	1.25	1.21	0.00	4.35	0.00	3.35	80.00	0.00	4.35	0.00	0.00
000200306000	Vøien	35.090	35.090	7.01	9.69	6.59	130	161	177	187	199	200	201	203	205	207	225	7.78	7.65	26.39	0.20	0.00	0.00	41.12	0.00	0.06	0.00	6.84
000200094000	Marstein	822.200	822.200	14.59	29.42	20.45	417	937	1126	1270	1376	1460	1551	1663	1796	1933	2462	40.55	53.20	0.90	0.40	0.00	0.06	11.41	11.34	1.88	70.30	0.00
001600035000	Totak ndf.	879.700	879.700	7.54	22.63	10.33	653	759	898	974	1048	1120	1183	1249	1306	1379	1628	65.12	84.03	0.66	5.31	0.00	21.09	21.68	0.00	12.58	58.01	0.06
001500025000	Evje	3739.940	3739.940	61.19	15.65	68.96	178	660	802	912	1011	1102	1160	1204	1237	1277	1537	126.69	4.88	0.82	5.95	0.00	0.00	34.83	0.00	8.53	46.05	0.03
023400005000	Njalmigoaika	2247.250	2256.830	2.43	0.00	2.85	130	306	340	360	376	389	401	415	432	459	617	87.73	133.51	0.02	16.75	0.00	0.10	54.28	0.00	4.58	19.40	0.00
008800001000	Strynsvatn	482.040	482.040	33.84	0.00	32.70	29	195	548	795	987	1129	1250	1377	1497	1594	1933	33.46	41.68	1.46	0.04	0.00	4.83	14.71	17.54	6.24	53.74	0.02
000200604000	Elverum	15388.863	15451.760	1.89	0.00	2.05	180	466	606	695	757	817	877	943	1026	1155	2170	226.25	334.18	1.81	10.14	0.00	0.10	51.55	0.00	2.77	26.87	0.12
002500007000	Refsti	202.680	202.680	8.80	31.29	12.88	27	151	195	223	253	290	321	348	381	426	596	26.73	33.52	2.79	4.34	0.00	1.88	76.16	0.00	9.80	4.97	0.01
021200048000	Sagafoss	233.670	233.670	12.89	11.94	12.26	21	160	278	350	385	416	443	474	504	530	633	32.59	41.79	1.36	4.51	0.00	0.00	27.58	0.00	5.21	51.17	0.17
020400006000	Kavlefoss	352.240	401.350	17.58	27.96	15.80	64	482	557	631	695	752	812	871	943	1064	1584	29.97	47.47	0.25	0.25	0.00	0.13	12.44	0.25	3.24	78.64	0.00
012400002000	Høggås Bru	494.720	494.720	7.45	15.46	12.46	98	378	402	434	469	505	547	597	648	750	1246	39.80	60.90	0.45	26.17	0.00	2.39	28.65	0.00	7.38	27.48	0.00
016100011000	Klipa	350.040	350.040	12.27	34.35	22.40	114	343	507	653	758	843	928	1000	1072	1168	1626	28.58	32.06	0.57	0.60	0.00	0.01	23.14	14.18	0.94	58.05	0.00
017300005000	Båtsvatn	116.935	224.940	0.00	0.00	0.00	822	869	919	950	977	1010	1051	1103	1169	1259	1582	20.41	0.00	0.00	0.02	0.00	1.09	0.00	2.18	14.60	83.13	0.00
000300019000	Sponvika ndf.	694.930	694.930	1.50	0.00	2.18	9	34	48	67	90	110	126	148	172	199	347	48.18	102.02	15.52	1.64	0.00	5.26	71.61	0.00	6.79	0.00	1.42
002500008000	Mygland	46.930	46.930	10.87	29.08	19.32	329	437	469	501	529	555	583	621	677	729	876	16.30	20.49	0.43	8.82	0.00	0.47	15.98	0.00	5.11	30.11	0.00
004800006000	Steinavatn	4.270	4.270	37.05	18.96	32.75	1041	1041	1041	1060	1070	1081	1092	1106	1125	1150	1235	2.09	2.56	0.00	0.00	0.00	24.20	0.00	0.00	27.87	72.13	0.00
017500002000	Ningen ndf.	52.760	52.760	52.15	39.28	52.35	5	115	327	509	534	583	660	748	837	942	1285	7.31	14.29	0.21	0.42	0.00	6.74	17.02	4.40	12.93	63.86	0.09
030700001000	Vektaren	291.790	310.280	152.59	18.11	165.45	444	468	507	541	581	624	673	730	782	853	1155	25.65	0.37	0.41	12.20	0.00	4.30	32.87	0.00	9.97	33.48	0.01
001900106000	Ulvsvatn	78.540	78.540	18.63	24.19	27.76	604	682	739	776	813	843	873	902	933	987	1281	13.79	19.14	0.00	3.67	0.00	5.10	66.07	0.00	11.34	17.77	0.00
000200305000	Austeddalen	6.050	6.050	48.87	15.65	50.43	134	156	162	166	175	180	192	210	258	337	425	3.47	4.37	52.89	0.66	0.00	0.03	43.14	0.00	0.17	0.00	0.17
001200092000	Vindevatn	263.590	263.590	-999.00	12.79	-999.00	720	854	885	915	943	982	1016	1043	1082	1151	1676	17.67	-999.00	0.63	14.80	0.00	1.31	30.09	0.00	7.50	25.55	0.02
001500032000	Hajern	15.380	15.380	-999.00	18.14	-999.00	408	411	416	432	450	465	479	493	509	526	620	7.18	-999.00	0.00	3.12	0.00	15.65	77.57	0.00	19.25	0.00	0.00
000200380000	Rambergsjøen	358.817	359.410	0.88	12.10	5.55	645	659	684	712	737	766	803	843	892	1031	1558	28.40	42.55	0.74	11.39	0.00	4.06	40.12	0.00	8.26	27.92	0.01
002100031000	Lislevatn	18.120	18.120	14.34	16.62	16.03	594	598	598	608	622	638	656	677	698	722	762	4.80	9.04	0.00	5.52	0.00	19.72	50.22	0.00	27.90	14.03	0.00
002000026000	Skreros	84.830	84.830	12.50	20.60	11.08	199	261	307	339	368	392	413	431	453	475	559	18.11	24.70	0.19	13.10	0.00	1.44	80.52	0.00	3.80	0.18	0.00
006200020000	Flagehølen	1093.070	1093.070	17.34	31.53	18.76	47	331	511	651	767	867	966	1058	1147	1253	1602	47.02	71.20	3.37	2.06	0.00	0.88	32.47	0.39	3.53	53.93	0.36
001600005000	Eiangsvatn	9.030	9.030	4.48	16.93	12.53	632	632	632	643	657	672	685	701	711	734	810	2.86	3.57	0.00	1.22	0.00	20.58	59.14	0.00	24.36	15.28	0.00
001200152000	Samsjøen	64.080	64.080	-999.00	16.89	-999.00	213	250	300	329	355	377	399	415	439	496	705	11.16	-999.00	0.02	6.12	0.00	5.03	86.52	0.00	7.08	0.00	0.00
021200003000	Jotkajavrre	99.107	99.690	82.12	7.93	65.07	382	387	409	422	431	440	449	458	474	506	670	11.12	0.62	0.00	3.87	0.00	0.00	12.90	0.00	13.63	64.01	0.00
012600002000	Engstad	20.034	20.030	10.60	12.97	13.82	13	45	55	61	73	85	98	110	127	148	286	6.07	5.96	55.73	2.28	0.00	0.00	37.57	0.00	0.00	0.00	0.05
001200109000	Grønvold Bru	933.720	933.720	-999.00	14.19	-999.00	343	703	791	834	878	925	969	1010	1056	1129	1521	56.74	-999.00	1.32	17.98	0.00	0.72	47.90	0.00	4.16	19.32	0.01
021100003000	Tredjevatn	3.830	3.830	-999.00	55.32	-999.00	365	393	435	488	543	592	652	725	804	865	929	1.89	-999.00	0.00	0.00	0.00	7.30	0.00	0.00	8.09	91.91	0.00
001600128000	Austbygdåi	343.600	343.600	24.64	18.43	24.59	201	734	839	936	1042	1137	1190	1221	1255	1297	1484	34.71	46.82	1.36	3.81	0.00	0.14	32.65	0.00	3.99	55.77	0.03
007500015000	Namnlausvatn	4.842	4.840	48.45	24.32	36.29	1365	1365	1375	1395	1417	1442	1469	1495	1522	1566	1695	2.22	2.84	0.00	0.00	0.00	12.10	0.00	0.00	14.55	85.45	0.00
002600012000	Litle Rosseland	105.300	105.300	7.08	29.53	15.53	118	148	162	177	195	216	252	297	350	404	568	18.54	25.62	2.51	1.65	0.00	6.30	24.38	0.00	16.79	47.31	0.00
001600205000	Lunde ndf.	3457.100	3457.100	6.37	28.33	7.74	60	296	541	684	769	872	974	1085	1194	1309	1720	122.30	188.90	1.08	3.01	0.00	2.97	50.05	0.13	9.70	33.56	0.11
000200464000	Svartelva	459.030	459.030	9.24	6.91	9.25	138	191	220	241	267	300	334	391	474	546	758	29.20	47.89	20.48	6.54	0.00	0.19	67.97	0.00	1.31	0.00	0.87
008600010000	Åvatn	162.130	162.130	25.76	36.56	32.93	27	391	484	554	631	696	777	858	945	1077	1465	368.79	31.71	0.73	3.77	0.00	1.48	19.46	1.07	5.83	64.21	0.01
017400001000	Hundal	116.030	116.030	0.00	0.00	0.00	688	749	810	875	953	1044	1127	1212	1294	1388	1682	15.59	0.00	0.00	0.80	0.00	0.56	0.00	19.01	3.26	76.66	0.00
016000001000	Storglåmvatn	251.770	251.770	0.00	18.68	10.72	584	585	599	706	798	926	1026	1108	1172	1241	1625	18.76	17.42	0.00	0.02	0.00	18.83	0.01	40.63	19.21	39.86	0.00
000200247000	Åkerøien	2753.112	2817.180	2.88	12.05	6.37	480	679	721	757	788	822	859	899	952	1036	1593	89.43	133.28	2.72	10.56	0.00	0.63	41.44	0.00	6.09	28.06	0.13
012800003000	Reinsvatn	1562.700	1562.700	3.43	16.41	5.90	18	33	96	172	231	296	360	414	481	588	937	78.92	106.51	4.95	11.48	0.00	7.62	49.55	0.00	11.76	17.89	0.08
000700011000	Slora	41.430	41.430	28.63	0.00	27.97	221	334	384	432	482	500	519	538	558	593	696	11.00	15.55	0.24	4.03	0.00	2.34	87.13	0.00	8.11	0.00	0.00
001500051000	Orsjoren	1175.310	1175.310	3.26	9.28	4.90	951	1138	1170	1195	1216	1229	1244	1262	1289	1323	1537	59.85	97.35	0.00	4.61	0.00	0.04	1.52	0.00	12.91	79.71	0.00
001500014000	Kvila	4055.660	4055.660	5.73	15.83	5.18	172	504	736	849	961	1064	1142	1193	1231	1273	1537	142.52	242.35	1.01	5.98	0.00	0.00	38.38	0.00	8.13	42.76	0.04
000200220000	Sjodalsvatn	465.450	465.450	11.47	4.55	11.36	953	1033	1191	1341	1401	1472	1551	1653	1758	1895	2363	36.75	48.24	0.00	1.00	0.00	3.89	4.48	9.27	8.98	72.32	0.00
000200177000	Aulestad	873.460	873.460	10.38	16.20	11.33	193	496	655	746	810	848	883	917	960	1026	1513	49.65	67.59	6.64	13.68	0.00	0.05	57.95	0.00	2.41	7.94	0.16
001600132000	Gjuvå	33.100	33.100	34.56	19.75	47.01	459	789	871	953	1012	1084	1138	1170	1243	1324	1619	12.28	17.86	0.36	6.65	0.00	1.88	27.57	0.00	7.16	55.02	0.00
001600119000	Sandsetvatn	27.660	27.660	20.86	21.63	17.76	990	996	1030	1058	1080	1104	1130	1156	1185	1221	1428	11.01	12.75	0.00	6.81	0.00	7.90	5.47	0.00	10.40	54.01	0.00
017200006000	Hjertevatn	12.190	12.190	144.54	21.70	137.43	254	254	255	273	301	346	399	442	477	515	621	4.31	0.96	0.00	4.35	0.00	20.28	47.33	0.00	21.25	15.34	0.00
006100008000	Kaldåen	15.280	15.280	298.11	26.39	261.78	591	777	811	839	865	884	904	928	955	1001	1128	6.05	1.44	0.00	0.00	0.00	0.10	0.00	0.00	0.00	91.62	0.00
000900007000	Skithegga	29.857	29.860	7.37	0.00	7.83	101	132	143	158	186	207	224	239	261	286	352	7.91	16.65	16.24	3.15	0.00	0.04	72.49	0.00	0.91	0.00	2.65
013900002000	Formofoss	1535.210	1535.210	4.83	0.00	8.76	77	313	398	447	503	545	588	634	690	764	1384	81.29	104.27	0.27	12.55	0.00	0.65	34.88	0.00	6.54	39.86	0.01
009400018000	Vm Ousdal Bru	24.980	24.980	66.25	38.23	74.79	180	426	462	517	574	630	687	761	833	945	1478	6.54	8.05	0.88	3.44	0.00	2.77	34.51	0.36	6.77	49.36	0.00
008000001000	Rørvikvatn	20.613	20.610	-999.00	34.20	-999.00	337	339	358	404	465	518	579	638	700	763	915	7.10	-999.00	0.14	0.48	0.00	9.50	34.41	0.00	15.47	41.47	0.00
013400001000	Gjølja	85.750	85.750	-999.00	22.57	-999.00	50	67	96	119	148	174	199	222	262	322	488	13.36	-999.00	3.36	9.78	0.00	12.01	55.67	0.00	11.81	11.30	0.02
008500004000	Staumstad	109.680	109.680	-999.00	42.49	-999.00	6	124	274	388	499	586	650	720	822	1009	1383	14.88	-999.00	1.15	1.29	0.00	2.42	25.36	4.40	6.15	51.23	0.01
000100042000	Øymarksjø	1150.621	1152.060	9.60	0.00	16.83	92	132	145	165	180	198	216	238	264	292	406	82.04	6.11	12.33	4.19	0.00	3.00	73.43	0.00	8.43	0.00	0.54
001200117000	Vavatn	40.820	40.820	-999.00	20.12	-999.00	1124	1124	1162	1221	1310	1384	1444	1497	1578	1658	1828	10.57	-999.00	0.00	0.64	0.00	12.41	0.00	0.00	13.20	85.96	0.00
012100008000	Skjenaldfoss	142.990	142.990	11.22	18.16	11.92	81	176	229	279	309	340	373	411	467	560	827	15.58	19.36	4.39	20.13	0.00	4.87	45.09	0.00	8.69	16.23	0.02
001500079000	Orsjoren	1177.290	1177.290	3.38	9.29	4.89	951	1138	1169	1195	1216	1229	1244	1262	1288	1323	1537	60.25	97.89	0.00	4.61	0.00	0.04	1.56	0.00	12.90	79.67	0.00
000200615000	Moksa	95.080	95.080	18.83	8.76	33.11	182	777	851	876	886	903	921	934	955	982	1168	18.28	26.69	3.05	26.95	0.00	0.42	33.78	0.00	4.91	3.42	0.17
002600034000	Kulivatn	27.560	27.560	21.47	25.75	20.95	612	621	666	696	715	727	744	763	782	806	880	6.87	8.96	0.00	0.40	0.00	8.76	0.04	0.00	18.90	79.56	0.00
001200155000	Rysna	50.700	50.700	-999.00	27.08	-999.00	631	879	1039	1135	1256	1373	1442	1521	1577	1618	1772	11.77	-999.00	2.17	0.45	0.00	0.87	6.61	0.00	5.58	77.67	0.00
013900019000	Iskvernfoss	249.730	249.730	13.45	0.00	16.97	100	275	382	471	557	617	664	706	747	793	1155	32.52	47.11	0.09	6.04	0.00	0.59	17.77	0.00	6.62	56.54	0.00
001600111000	Tyrvelidbekken	7.010	7.010	29.33	20.70	57.23	894	1011	1044	1062	1076	1085	1095	1105	1120	1144	1212	3.69	4.87	0.00	1.28	0.00	0.82	0.57	0.00	6.28	89.16	0.00
